order_id,distance_km,package_weight_kg,traffic_index,weather,time_of_day,driver_experience_years,vehicle_type,shipment_volume,delivery_time_min,cost_inr,distance_km_norm,package_weight_kg_norm,traffic_index_norm,driver_experience_years_norm,shipment_volume_norm
ORD1164,6.43,9.54,1,Clear,Night,8.0,Bike,3,33.2,54.55,0.31806869089099055,0.3659754224270353,0.0,0.6610169491525423,0.3333333333333333
ORD1165,4.91,2.565,2,Clear,Morning,6.15,Bike,2,30.9,43.4,0.2424091587854654,0.09811827956989248,0.1111111111111111,0.5042372881355932,0.16666666666666666
ORD1166,3.47,0.37,9,Clear,Night,10.4,Bike,4,33.7,27.5,0.17073170731707318,0.013824884792626727,0.8888888888888888,0.864406779661017,0.5
ORD1167,12.45,2.33,8,Clear,Evening,10.7,Bike,2,53.5,74.86,0.6177202588352414,0.08909370199692782,0.7777777777777778,0.8898305084745762,0.16666666666666666
ORD1168,1.59,1.04,3,Clear,Morning,2.5,Bike,1,15.5,30.07,0.07715281234444998,0.039554531490015366,0.2222222222222222,0.19491525423728812,0.0
ORD1169,4.17,1.17,8,Clear,Morning,8.9,Bike,3,31.6,40.67,0.20557491289198607,0.0445468509984639,0.7777777777777778,0.7372881355932204,0.3333333333333333
ORD1170,6.98,1.29,1,Clear,Evening,3.6,Van,3,34.8,65.56,0.34544549527127927,0.04915514592933948,0.0,0.28813559322033894,0.3333333333333333
ORD1171,5.69,5.69,10,Clear,Evening,9.7,Bike,4,40.3,60.43,0.2812344449975112,0.21812596006144397,1.0,0.8050847457627118,0.5
ORD1172,2.85,2.71,4,Rain,Night,12.0,Van,2,27.6,56.73,0.13987058237929317,0.10368663594470047,0.3333333333333333,1.0,0.16666666666666666
ORD1173,2.93,1.31,3,Clear,Night,0.6,Bike,1,13.3,31.76,0.1438526630164261,0.04992319508448541,0.2222222222222222,0.033898305084745756,0.0
ORD1174,8.21,3.3,6,Clear,Evening,10.8,Bike,4,40.9,55.02,0.4066699850671977,0.12634408602150538,0.5555555555555556,0.8983050847457628,0.5
ORD1175,8.46,4.41,7,Clear,Night,7.5,Van,3,38.7,83.84,0.419113987058238,0.16897081413210446,0.6666666666666666,0.6186440677966101,0.3333333333333333
ORD1176,5.8,1.11,4,Clear,Evening,11.7,Truck,3,71.64999999999999,91.06,0.2867098058735689,0.042242703533026116,0.3333333333333333,0.9745762711864406,0.3333333333333333
ORD1177,2.37,1.87,7,Clear,Morning,5.7,Bike,3,24.6,23.71,0.11597809855649577,0.07142857142857144,0.6666666666666666,0.4661016949152542,0.3333333333333333
ORD1178,3.0,0.45,9,Rain,Morning,10.2,Truck,3,47.7,78.7,0.14733698357391736,0.016897081413210446,0.8888888888888888,0.847457627118644,0.3333333333333333
ORD1179,4.6,0.7,2,Clear,Afternoon,0.9,Van,6,35.0,54.6,0.22697859631657538,0.026497695852534562,0.1111111111111111,0.05932203389830508,0.8333333333333334
ORD1180,5.08,4.0,3,Rain,Morning,4.2,Van,2,44.3,58.03,0.2508710801393728,0.1532258064516129,0.2222222222222222,0.3389830508474576,0.16666666666666666
ORD1181,6.8,0.7,5,Clear,Evening,1.0,Van,3,51.4,54.71,0.3364858138377302,0.026497695852534562,0.4444444444444444,0.06779661016949153,0.3333333333333333
ORD1182,4.01,2.61,3,Clear,Night,11.7,Bike,3,27.3,37.41,0.19761075161772024,0.09984639016897082,0.2222222222222222,0.9745762711864406,0.3333333333333333
ORD1183,8.09,4.32,8,Rain,Afternoon,9.8,Bike,1,49.0,58.4,0.4006968641114983,0.1655145929339478,0.7777777777777778,0.8135593220338984,0.0
ORD1184,8.03,0.4,10,Clear,Night,10.3,Van,3,48.5,77.26,0.39771030363364857,0.014976958525345623,1.0,0.8559322033898306,0.3333333333333333
ORD1185,10.7,2.93,8,Clear,Evening,11.3,Bike,2,54.3,72.12,0.5306122448979592,0.1121351766513057,0.7777777777777778,0.940677966101695,0.16666666666666666
ORD1186,4.74,1.04,8,Clear,Morning,1.2,Truck,2,36.4,78.55,0.23394723743155799,0.039554531490015366,0.7777777777777778,0.0847457627118644,0.16666666666666666
ORD1187,5.86,11.53,9,Clear,Afternoon,4.8,Bike,5,48.0,61.85,0.28969636635141865,0.44239631336405527,0.8888888888888888,0.38983050847457623,0.6666666666666666
ORD1188,4.24,2.31,4,Rain,Evening,1.0,Bike,4,39.0,43.4,0.20905923344947736,0.08832565284178188,0.3333333333333333,0.06779661016949153,0.5
ORD1189,2.39,5.74,5,Clear,Afternoon,2.7,Van,2,29.1,54.08,0.11697361871577899,0.22004608294930877,0.4444444444444444,0.211864406779661,0.16666666666666666
ORD1190,16.08,2.8,5,Rain,Afternoon,2.9,Bike,1,71.64999999999999,86.8,0.7984071677451468,0.10714285714285715,0.4444444444444444,0.22881355932203387,0.0
ORD1191,9.85,0.16,8,Rain,Morning,5.7,Van,1,56.0,73.95,0.4883026381284221,0.00576036866359447,0.7777777777777778,0.4661016949152542,0.0
ORD1192,7.93,3.51,7,Clear,Evening,3.4,Van,1,42.7,75.5,0.39273270283723244,0.13440860215053763,0.6666666666666666,0.27118644067796605,0.0
ORD1193,4.62,10.58,9,Fog,Night,1.4,Truck,2,56.0,97.34,0.22797411647585863,0.4059139784946237,0.8888888888888888,0.10169491525423728,0.16666666666666666
ORD1194,2.22,3.22,8,Clear,Afternoon,2.2,Van,4,31.6,47.69,0.10851169736187159,0.12327188940092168,0.7777777777777778,0.1694915254237288,0.5
ORD1195,8.85,5.99,2,Fog,Afternoon,1.9,Van,4,56.6,68.06,0.43852663016426086,0.2296466973886329,0.1111111111111111,0.14406779661016947,0.5
ORD1196,4.18,7.55,10,Clear,Night,11.7,Van,3,43.3,57.43,0.20607267297162765,0.28955453149001537,1.0,0.9745762711864406,0.3333333333333333
ORD1197,6.22,0.91,4,Rain,Evening,9.2,Truck,2,47.3,90.59,0.30761572921851665,0.03456221198156682,0.3333333333333333,0.7627118644067796,0.16666666666666666
ORD1198,2.99,0.83,6,Clear,Afternoon,11.6,Bike,2,23.9,21.15,0.14683922349427578,0.0314900153609831,0.5555555555555556,0.9661016949152542,0.16666666666666666
ORD1199,5.55,3.3,2,Clear,Afternoon,5.4,Bike,3,26.4,52.18,0.27426580388252864,0.12634408602150538,0.1111111111111111,0.4406779661016949,0.3333333333333333
ORD1200,3.14,2.565,7,Clear,Afternoon,6.15,Bike,2,25.3,39.14,0.15430562468889997,0.09811827956989248,0.6666666666666666,0.5042372881355932,0.16666666666666666
ORD1201,3.24,2.565,3,Clear,Evening,6.15,Bike,4,31.9,43.4,0.1592832254853161,0.09811827956989248,0.2222222222222222,0.5042372881355932,0.5
ORD1202,5.5,8.06,3,Clear,Evening,4.0,Van,3,37.3,73.18,0.27177700348432055,0.3091397849462366,0.2222222222222222,0.3220338983050847,0.3333333333333333
ORD1203,1.26,1.53,2,Clear,Night,3.7,Van,2,16.6,45.23,0.06072672971627675,0.05837173579109063,0.1111111111111111,0.2966101694915254,0.16666666666666666
ORD1204,1.32,0.95,8,Rain,Evening,2.9,Van,3,36.2,41.38,0.06371329019412643,0.03609831029185868,0.7777777777777778,0.22881355932203387,0.3333333333333333
ORD1205,2.62,5.31,6,Rain,Evening,1.7,Bike,1,36.4,30.1,0.12842210054753608,0.20353302611367127,0.5555555555555556,0.1271186440677966,0.0
ORD1206,3.97,1.12,1,Fog,Morning,3.2,Van,1,25.7,58.19,0.19561971129915381,0.04262672811059908,0.0,0.2542372881355932,0.0
ORD1207,8.25,6.05,1,Rain,Night,4.4,Bike,1,38.5,68.76,0.4086610253857641,0.23195084485407066,0.0,0.3559322033898305,0.0
ORD1208,4.14,1.93,7,Fog,Afternoon,8.2,Van,2,39.4,49.24,0.2040816326530612,0.07373271889400922,0.6666666666666666,0.6779661016949151,0.16666666666666666
ORD1209,4.6,3.85,8,Rain,Evening,0.9,Van,4,47.8,53.04,0.22697859631657538,0.14746543778801846,0.7777777777777778,0.05932203389830508,0.5
ORD1210,3.75,0.35,5,Clear,Afternoon,2.7,Bike,4,23.1,33.59,0.18466898954703834,0.013056835637480798,0.4444444444444444,0.211864406779661,0.5
ORD1211,5.86,3.42,5,Clear,Afternoon,9.7,Bike,1,29.1,44.61,0.28969636635141865,0.13095238095238096,0.4444444444444444,0.8050847457627118,0.0
ORD1212,2.37,2.1,4,Rain,Morning,1.9,Bike,2,27.1,31.83,0.11597809855649577,0.08026113671274963,0.3333333333333333,0.14406779661016947,0.16666666666666666
ORD1213,4.3,3.09,6,Clear,Evening,4.2,Van,2,31.9,63.73,0.21204579392732703,0.11827956989247312,0.5555555555555556,0.3389830508474576,0.16666666666666666
ORD1214,6.18,0.64,6,Clear,Night,10.4,Truck,3,38.7,75.69,0.3056246888999502,0.024193548387096774,0.5555555555555556,0.864406779661017,0.3333333333333333
ORD1215,5.47,4.67,3,Clear,Evening,2.0,Van,2,37.4,72.89,0.2702837232453957,0.17895545314900155,0.2222222222222222,0.15254237288135591,0.16666666666666666
ORD1216,4.71,6.95,9,Fog,Afternoon,1.2,Bike,6,50.5,46.17,0.23245395719263315,0.26651305683563753,0.8888888888888888,0.0847457627118644,0.8333333333333334
ORD1217,4.75,0.86,7,Clear,Night,5.9,Bike,4,33.9,41.8,0.2344449975111996,0.032642089093702,0.6666666666666666,0.4830508474576271,0.5
ORD1218,6.58,0.35,1,Clear,Evening,3.8,Van,2,31.5,66.25,0.32553509208561476,0.013056835637480798,0.0,0.30508474576271183,0.16666666666666666
ORD1219,16.56,0.08,7,Clear,Afternoon,6.8,Van,2,65.1,108.35,0.8222996515679443,0.002688172043010753,0.6666666666666666,0.559322033898305,0.16666666666666666
ORD1220,2.51,3.59,5,Clear,Afternoon,9.7,Bike,2,15.0,34.24,0.12294673967147833,0.13748079877112135,0.4444444444444444,0.8050847457627118,0.16666666666666666
ORD1221,16.85,3.27,5,Clear,Morning,1.8,Bike,1,67.4,95.15,0.8367346938775512,0.1251920122887865,0.4444444444444444,0.13559322033898305,0.0
ORD1222,2.41,2.77,2,Clear,Morning,7.1,Van,3,18.9,50.72,0.11796913887506223,0.10599078341013826,0.1111111111111111,0.5847457627118643,0.3333333333333333
ORD1223,0.52,0.92,4,Clear,Morning,6.2,Bike,2,9.4,18.41,0.023892483822797413,0.03494623655913979,0.3333333333333333,0.5084745762711864,0.16666666666666666
ORD1224,3.09,1.74,6,Rain,Afternoon,1.9,Bike,4,41.8,24.8,0.15181682429069188,0.0664362519201229,0.5555555555555556,0.14406779661016947,0.5
ORD1225,5.93,3.16,10,Clear,Evening,7.6,Bike,2,37.7,41.55,0.2931806869089099,0.12096774193548389,1.0,0.6271186440677965,0.16666666666666666
ORD1226,14.46,2.4,7,Rain,Morning,3.4,Van,1,71.64999999999999,98.81,0.7177700348432057,0.09178187403993857,0.6666666666666666,0.27118644067796605,0.0
ORD1227,2.22,15.42,5,Rain,Evening,6.0,Truck,2,39.4,88.52,0.10851169736187159,0.5917818740399385,0.4444444444444444,0.4915254237288135,0.16666666666666666
ORD1228,6.56,0.51,9,Clear,Morning,1.2,Truck,2,51.5,84.39,0.3245395719263315,0.019201228878648235,0.8888888888888888,0.0847457627118644,0.16666666666666666
ORD1229,1.45,4.16,3,Rain,Night,5.6,Van,3,34.9,56.33,0.07018417122946739,0.15937019969278035,0.2222222222222222,0.45762711864406774,0.3333333333333333
ORD1230,14.13,1.81,1,Clear,Night,3.8,Van,1,44.6,101.36,0.7013439522150324,0.06912442396313365,0.0,0.30508474576271183,0.0
ORD1231,9.97,1.96,4,Rain,Morning,9.9,Bike,4,54.9,61.55,0.4942757590841215,0.0748847926267281,0.3333333333333333,0.8220338983050848,0.5
ORD1232,3.24,2.58,9,Clear,Afternoon,5.449999999999999,Van,2,40.1,58.61,0.1592832254853161,0.09869431643625193,0.8888888888888888,0.44491525423728806,0.16666666666666666
ORD1233,10.99,4.13,4,Rain,Morning,5.1,Bike,1,52.5,68.25,0.545047287207566,0.15821812596006146,0.3333333333333333,0.41525423728813554,0.0
ORD1234,4.29,16.59,2,Clear,Morning,5.6,Van,1,24.1,78.46,0.21154803384768542,0.6367127496159753,0.1111111111111111,0.45762711864406774,0.0
ORD1235,10.3,0.48,10,Clear,Afternoon,8.8,Bike,2,54.7,64.19,0.5107018417122947,0.01804915514592934,1.0,0.728813559322034,0.16666666666666666
ORD1236,4.68,0.38,5,Clear,Night,7.0,Bike,1,29.2,36.14,0.2309606769537083,0.014208909370199693,0.4444444444444444,0.5762711864406779,0.0
ORD1237,4.83,4.51,3,Rain,Evening,8.1,Bike,3,39.9,41.62,0.2384270781483325,0.1728110599078341,0.2222222222222222,0.6694915254237287,0.3333333333333333
ORD1238,3.29,3.02,9,Rain,Morning,9.4,Bike,2,40.8,42.47,0.16177202588352413,0.11559139784946237,0.8888888888888888,0.7796610169491526,0.16666666666666666
ORD1239,7.13,1.12,4,Clear,Afternoon,10.4,Bike,1,30.5,52.7,0.35291189646590343,0.04262672811059908,0.3333333333333333,0.864406779661017,0.0
ORD1240,5.09,0.29,6,Clear,Morning,3.9,Bike,1,25.7,28.54,0.25136884021901446,0.01075268817204301,0.5555555555555556,0.31355932203389825,0.0
ORD1241,6.65,0.31,2,Clear,Afternoon,6.5,Truck,2,39.5,85.05,0.329019412643106,0.01152073732718894,0.1111111111111111,0.5338983050847457,0.16666666666666666
ORD1242,1.14,7.86,6,Rain,Evening,10.1,Bike,1,30.2,30.67,0.054753608760577395,0.3014592933947773,0.5555555555555556,0.8389830508474576,0.0
ORD1243,10.53,0.75,3,Clear,Evening,11.9,Van,3,40.6,77.25,0.5221503235440518,0.028417818740399385,0.2222222222222222,0.9915254237288136,0.3333333333333333
ORD1244,12.22,1.37,9,Rain,Night,10.7,Truck,2,71.64999999999999,117.69,0.6062717770034844,0.0522273425499232,0.8888888888888888,0.8898305084745762,0.16666666666666666
ORD1245,5.07,0.9,2,Clear,Afternoon,4.6,Truck,3,36.7,82.74,0.25037332005973123,0.03417818740399386,0.1111111111111111,0.37288135593220334,0.3333333333333333
ORD1246,15.84,1.53,9,Clear,Afternoon,2.5,Van,2,71.64999999999999,96.87,0.7864609258337482,0.05837173579109063,0.8888888888888888,0.19491525423728812,0.16666666666666666
ORD1247,13.6,0.25,5,Clear,Night,6.0,Van,1,55.9,90.58,0.6749626679940269,0.009216589861751152,0.4444444444444444,0.4915254237288135,0.0
ORD1248,7.24,2.56,8,Clear,Night,9.0,Bike,2,37.3,54.96,0.3583872573419612,0.09792626728110601,0.7777777777777778,0.7457627118644068,0.16666666666666666
ORD1249,11.08,0.25,2,Clear,Afternoon,6.0,Bike,7,49.9,63.81,0.5495271279243406,0.009216589861751152,0.1111111111111111,0.4915254237288135,1.0
ORD1250,9.3,5.64,6,Clear,Night,5.9,Bike,3,43.8,62.3,0.4609258337481335,0.2162058371735791,0.5555555555555556,0.4830508474576271,0.3333333333333333
ORD1251,0.87,0.93,3,Rain,Evening,10.1,Van,2,22.7,41.71,0.041314086610253854,0.035330261136712754,0.2222222222222222,0.8389830508474576,0.16666666666666666
ORD1252,3.81,2.72,10,Clear,Morning,4.5,Van,3,39.3,63.17,0.187655550024888,0.10407066052227344,1.0,0.3644067796610169,0.3333333333333333
ORD1253,7.57,7.42,5,Clear,Evening,10.3,Bike,4,50.4,63.23,0.3748133399701344,0.28456221198156684,0.4444444444444444,0.8559322033898306,0.5
ORD1254,12.73,3.68,8,Clear,Night,5.0,Bike,2,63.2,83.49,0.6316575410652067,0.14093701996927804,0.7777777777777778,0.4067796610169491,0.16666666666666666
ORD1255,1.36,2.66,10,Clear,Afternoon,4.1,Van,3,36.7,41.81,0.06570433051269288,0.10176651305683565,1.0,0.33050847457627114,0.3333333333333333
ORD1256,0.93,1.37,1,Clear,Afternoon,5.6,Bike,1,9.2,23.92,0.04430064708810354,0.0522273425499232,0.0,0.45762711864406774,0.0
ORD1257,4.48,1.42,5,Clear,Evening,9.2,Van,1,25.8,55.8,0.22100547536087609,0.05414746543778802,0.4444444444444444,0.7627118644067796,0.0
ORD1258,0.57,3.87,3,Clear,Afternoon,1.7,Van,3,18.0,43.79,0.026381284221005472,0.14823348694316438,0.2222222222222222,0.1271186440677966,0.3333333333333333
ORD1259,4.37,17.99,4,Clear,Night,2.5,Van,1,33.3,82.54,0.21553011448481832,0.6904761904761904,0.3333333333333333,0.19491525423728812,0.0
ORD1260,6.03,3.79,2,Clear,Evening,11.4,Van,4,33.6,61.42,0.29815828770532604,0.14516129032258066,0.1111111111111111,0.9491525423728814,0.5
ORD1261,2.14,2.86,9,Clear,Afternoon,2.3,Truck,3,40.7,76.51,0.10452961672473868,0.10944700460829494,0.8888888888888888,0.17796610169491522,0.3333333333333333
ORD1262,4.46,4.59,3,Clear,Morning,6.9,Bike,5,30.6,35.48,0.22000995520159283,0.17588325652841783,0.2222222222222222,0.5677966101694915,0.6666666666666666
ORD1263,8.75,2.19,2,Clear,Morning,7.0,Van,2,37.0,68.36,0.43354902936784473,0.0837173579109063,0.1111111111111111,0.5762711864406779,0.16666666666666666
ORD1264,3.08,0.22,10,Fog,Night,6.0,Van,4,42.2,58.94,0.15131906421105026,0.008064516129032258,1.0,0.4915254237288135,0.5
ORD1265,2.45,2.89,9,Clear,Afternoon,7.8,Bike,1,20.7,30.07,0.11996017919362868,0.11059907834101385,0.8888888888888888,0.6440677966101694,0.0
ORD1266,4.31,11.06,7,Rain,Night,2.9,Bike,3,51.5,56.34,0.21254355400696862,0.424347158218126,0.6666666666666666,0.22881355932203387,0.3333333333333333
ORD1267,1.95,0.67,6,Clear,Evening,6.7,Bike,2,29.6,35.69,0.09507217521154802,0.02534562211981567,0.5555555555555556,0.5508474576271186,0.16666666666666666
ORD1268,15.11,2.565,1,Rain,Morning,4.6,Bike,2,68.5,76.04,0.7501244400199104,0.09811827956989248,0.0,0.37288135593220334,0.16666666666666666
ORD1269,4.79,0.79,5,Rain,Evening,8.0,Van,1,32.3,61.93,0.23643603782976605,0.029953917050691246,0.4444444444444444,0.6610169491525423,0.0
ORD1270,2.66,2.69,3,Clear,Afternoon,1.9,Van,2,26.2,53.45,0.13041314086610253,0.10291858678955454,0.2222222222222222,0.14406779661016947,0.16666666666666666
ORD1271,5.44,0.36,1,Fog,Night,6.9,Bike,1,30.5,49.59,0.2687904430064709,0.013440860215053764,0.0,0.5677966101694915,0.0
ORD1272,4.29,2.09,4,Clear,Night,2.4,Bike,1,22.9,33.25,0.21154803384768542,0.07987711213517666,0.3333333333333333,0.18644067796610167,0.0
ORD1273,3.95,4.94,2,Clear,Night,3.5,Truck,3,34.6,91.26,0.1946241911398706,0.1893241167434716,0.1111111111111111,0.2796610169491525,0.3333333333333333
ORD1274,3.08,1.49,2,Rain,Evening,2.8,Bike,1,23.9,29.47,0.15131906421105026,0.05683563748079877,0.1111111111111111,0.22033898305084743,0.0
ORD1275,2.96,3.83,3,Rain,Morning,2.4,Bike,1,34.4,41.45,0.1453459432553509,0.14669738863287252,0.2222222222222222,0.18644067796610167,0.0
ORD1276,1.17,5.55,8,Clear,Evening,9.9,Van,4,31.2,48.06,0.05624688899950223,0.21274961597542244,0.7777777777777778,0.8220338983050848,0.5
ORD1277,11.07,9.17,8,Clear,Evening,3.6,Van,3,58.5,99.1,0.5490293678446989,0.35176651305683565,0.7777777777777778,0.28813559322033894,0.3333333333333333
ORD1278,6.93,0.94,7,Clear,Afternoon,11.1,Bike,2,39.3,48.76,0.3429566948730712,0.03571428571428571,0.6666666666666666,0.923728813559322,0.16666666666666666
ORD1279,5.81,1.78,6,Clear,Afternoon,11.6,Bike,5,41.7,35.87,0.2872075659532105,0.06797235023041474,0.5555555555555556,0.9661016949152542,0.6666666666666666
ORD1280,4.24,0.58,9,Rain,Afternoon,6.9,Bike,3,45.0,21.08,0.20905923344947736,0.021889400921658985,0.8888888888888888,0.5677966101694915,0.3333333333333333
ORD1281,2.1,17.12,4,Clear,Morning,1.9,Van,4,34.8,70.55,0.10253857640617223,0.6570660522273426,0.3333333333333333,0.14406779661016947,0.5
ORD1282,2.53,9.16,1,Clear,Morning,4.6,Van,3,22.4,58.05,0.12394225983076156,0.3513824884792627,0.0,0.37288135593220334,0.3333333333333333
ORD1283,1.3,2.72,8,Clear,Afternoon,9.6,Bike,2,17.6,29.53,0.0627177700348432,0.10407066052227344,0.7777777777777778,0.7966101694915254,0.16666666666666666
ORD1284,2.79,6.46,7,Clear,Afternoon,4.5,Van,3,32.7,55.15,0.1368840219014435,0.24769585253456222,0.6666666666666666,0.3644067796610169,0.3333333333333333
ORD1285,1.86,2.58,7,Clear,Morning,1.2,Van,4,34.1,56.77,0.09059233449477352,0.09869431643625193,0.6666666666666666,0.0847457627118644,0.5
ORD1286,13.13,3.42,3,Clear,Night,6.8,Bike,3,52.6,79.43,0.6515679442508712,0.13095238095238096,0.2222222222222222,0.559322033898305,0.3333333333333333
ORD1287,8.37,0.33,4,Fog,Morning,10.2,Bike,2,44.9,51.41,0.4146341463414634,0.01228878648233487,0.3333333333333333,0.847457627118644,0.16666666666666666
ORD1288,4.94,4.93,10,Rain,Morning,9.6,Van,3,50.4,64.83,0.24390243902439027,0.18894009216589863,1.0,0.7966101694915254,0.3333333333333333
ORD1289,2.3,0.48,9,Clear,Morning,2.3,Bike,3,29.4,26.24,0.11249377799900447,0.01804915514592934,0.8888888888888888,0.17796610169491522,0.3333333333333333
ORD1290,1.94,6.12,6,Rain,Afternoon,8.1,Bike,1,32.8,35.79,0.09457441513190641,0.23463901689708144,0.5555555555555556,0.6694915254237287,0.0
ORD1291,4.05,5.33,5,Rain,Night,2.8,Van,1,39.6,53.92,0.1996017919362867,0.20430107526881722,0.4444444444444444,0.22033898305084743,0.0
ORD1292,8.6,4.32,3,Rain,Morning,2.8,Truck,2,54.2,102.56,0.4260826281732205,0.1655145929339478,0.2222222222222222,0.22033898305084743,0.16666666666666666
ORD1293,1.33,0.13,9,Clear,Afternoon,10.5,Van,1,27.8,38.39,0.06421105027376804,0.004608294930875577,0.8888888888888888,0.8728813559322034,0.0
ORD1294,6.87,1.26,5,Clear,Evening,3.1,Van,2,36.0,60.13,0.3399701343952215,0.04800307219662059,0.4444444444444444,0.24576271186440676,0.16666666666666666
ORD1295,2.78,1.07,5,Clear,Evening,3.3,Van,1,21.0,58.16,0.13638626182180189,0.04070660522273426,0.4444444444444444,0.2627118644067796,0.0
ORD1296,3.19,1.56,4,Clear,Morning,0.2,Bike,3,14.3,28.32,0.156794425087108,0.05952380952380953,0.3333333333333333,0.0,0.3333333333333333
ORD1297,4.83,0.32,4,Clear,Evening,10.5,Van,3,27.4,55.8,0.2384270781483325,0.011904761904761906,0.3333333333333333,0.8728813559322034,0.3333333333333333
ORD1298,2.36,9.67,1,Clear,Night,9.6,Bike,3,22.9,38.4,0.11548033847685416,0.3709677419354839,0.0,0.7966101694915254,0.3333333333333333
ORD1299,3.9,2.82,7,Clear,Evening,7.6,Bike,1,18.9,40.1,0.19213539074166253,0.10791090629800308,0.6666666666666666,0.6271186440677965,0.0
ORD1300,2.2,1.28,9,Rain,Evening,9.1,Van,3,36.5,39.79,0.10751617720258835,0.04877112135176651,0.8888888888888888,0.7542372881355932,0.3333333333333333
ORD1301,2.96,1.77,3,Clear,Night,2.0,Van,3,27.3,54.29,0.1453459432553509,0.06758832565284179,0.2222222222222222,0.15254237288135591,0.3333333333333333
ORD1302,7.75,2.07,2,Clear,Morning,5.6,Bike,4,27.5,63.84,0.3837730214036834,0.07910906298003073,0.1111111111111111,0.45762711864406774,0.5
ORD1303,5.01,3.21,3,Fog,Morning,4.3,Truck,4,42.7,81.66,0.24738675958188153,0.12288786482334871,0.2222222222222222,0.34745762711864403,0.5
ORD1304,7.73,2.54,1,Fog,Night,1.3,Bike,4,46.9,60.36,0.38277750124440024,0.09715821812596008,0.0,0.09322033898305085,0.5
ORD1305,2.75,8.81,6,Rain,Night,5.9,Bike,3,46.0,40.86,0.13489298158287705,0.3379416282642089,0.5555555555555556,0.4830508474576271,0.3333333333333333
ORD1306,6.9,2.565,7,Fog,Night,11.1,Bike,2,44.2,58.11,0.34146341463414637,0.09811827956989248,0.6666666666666666,0.923728813559322,0.16666666666666666
ORD1307,1.02,16.97,2,Clear,Evening,0.7,Van,2,18.6,75.68,0.04878048780487805,0.651305683563748,0.1111111111111111,0.042372881355932195,0.16666666666666666
ORD1308,4.83,6.67,8,Fog,Night,3.6,Van,3,43.9,64.12,0.2384270781483325,0.2557603686635945,0.7777777777777778,0.28813559322033894,0.3333333333333333
ORD1309,7.21,0.82,6,Clear,Afternoon,2.6,Bike,3,41.1,41.91,0.35689397710303633,0.031105990783410135,0.5555555555555556,0.20338983050847456,0.3333333333333333
ORD1310,0.98,9.34,4,Clear,Evening,3.0,Van,3,25.0,57.87,0.04678944748631159,0.35829493087557607,0.3333333333333333,0.23728813559322032,0.3333333333333333
ORD1311,2.78,0.43,5,Clear,Morning,10.9,Bike,1,71.64999999999999,31.44,0.13638626182180189,0.016129032258064516,0.4444444444444444,0.9067796610169492,0.0
ORD1312,4.83,5.95,8,Clear,Morning,5.7,Van,1,40.6,66.72,0.2384270781483325,0.22811059907834103,0.7777777777777778,0.4661016949152542,0.0
ORD1313,9.02,1.68,3,Clear,Morning,5.7,Bike,2,38.4,56.7,0.44698855151816824,0.0641321044546851,0.2222222222222222,0.4661016949152542,0.16666666666666666
ORD1314,2.96,7.36,3,Clear,Evening,9.2,Bike,2,19.0,37.05,0.1453459432553509,0.28225806451612906,0.2222222222222222,0.7627118644067796,0.16666666666666666
ORD1315,6.72,7.09,4,Rain,Afternoon,2.0,Truck,1,63.2,104.66,0.3325037332005973,0.271889400921659,0.3333333333333333,0.15254237288135591,0.0
ORD1316,11.53,5.74,1,Clear,Night,5.9,Bike,3,48.3,76.63,0.571926331508213,0.22004608294930877,0.0,0.4830508474576271,0.3333333333333333
ORD1317,6.93,5.46,9,Clear,Night,5.3,Bike,3,43.3,48.08,0.3429566948730712,0.20929339477726575,0.8888888888888888,0.43220338983050843,0.3333333333333333
ORD1318,4.01,1.27,8,Rain,Morning,7.2,Van,5,47.9,57.18,0.19761075161772024,0.04838709677419355,0.7777777777777778,0.5932203389830508,0.6666666666666666
ORD1319,6.05,0.3,8,Clear,Morning,12.0,Truck,1,37.6,88.29,0.29915380786460927,0.011136712749615975,0.7777777777777778,1.0,0.0
ORD1320,2.89,1.81,10,Clear,Evening,9.3,Bike,2,20.8,31.23,0.14186162269785962,0.06912442396313365,1.0,0.7711864406779662,0.16666666666666666
ORD1321,4.97,0.67,6,Rain,Afternoon,4.9,Bike,1,39.0,47.98,0.24539571926331508,0.02534562211981567,0.5555555555555556,0.3983050847457627,0.0
ORD1322,4.15,4.16,7,Clear,Night,10.0,Bike,1,34.8,38.58,0.20457939273270284,0.15937019969278035,0.6666666666666666,0.8305084745762712,0.0
ORD1323,5.92,1.49,6,Clear,Evening,2.2,Van,1,29.5,61.25,0.2926829268292683,0.05683563748079877,0.5555555555555556,0.1694915254237288,0.0
ORD1324,3.4,13.0,9,Fog,Night,0.6,Bike,2,44.0,55.62,0.16724738675958187,0.49884792626728114,0.8888888888888888,0.033898305084745756,0.16666666666666666
ORD1325,6.15,3.59,3,Clear,Morning,2.6,Van,3,33.2,66.6,0.3041314086610254,0.13748079877112135,0.2222222222222222,0.20338983050847456,0.3333333333333333
ORD1326,3.37,6.05,3,Clear,Night,4.2,Truck,1,30.9,76.31,0.16575410652065706,0.23195084485407066,0.2222222222222222,0.3389830508474576,0.0
ORD1327,8.32,0.5,3,Rain,Afternoon,6.2,Bike,2,43.5,54.61,0.4121453459432554,0.01881720430107527,0.2222222222222222,0.5084745762711864,0.16666666666666666
ORD1328,3.64,6.93,10,Rain,Afternoon,7.5,Bike,4,43.0,41.61,0.1791936286709806,0.2657450076804916,1.0,0.6186440677966101,0.5
